jk,efccid,srcid,cmpid,num,srcname,cmp,cmpesc,cmplnk,loc,country,zip,city,title,locid,rd
11ae50a150cd628f,83b19d49e48e84cf,0a4d83c6ffbd37f8,17fee00cc54e99b6,24,Indeed,Sierra Foothills AIDS Foundation,Sierra Foothills AIDS Foundation,"/q-Sierra-Foothills-AIDS-Foundation-l-Rancho-Cordova,-CA-jobs.html",California,US,,,Medical Social Worker/Case Manager,544e90d8616c87c1,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
daeae8d13bffb6e3,b35574afcdb30a99,174e1ac0dbaf75c3,b1dbd7d868976e2c,27,Leisure Care,The Woodlake,The Woodlake,"/q-The-Woodlake-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA 95815",US,95815,Sacramento,Opal Program Assistant | Memory Care,a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
9cce92c35169690f,6cabff8f78f1d9f3,f20f8789e489096a,a5e1b7302e202340,28,Chilis,Chilis,Chilis,"/q-Chilis-l-Rancho-Cordova,-CA-jobs.html","Folsom, CA 95630",US,95630,Folsom,To Go - Folsom Chili&#039;s,7018617eed203ecd,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4saEnDN7BjFBCRVl0RitRxK-
e0768e602c8b8ee4,64814d9b2c6b7d40,c710813c8b91bee0,9eb254b84389fc07,29,Indeed,Now Optics,Now Optics,"/q-Now-Optics-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA 95825",US,95825,Sacramento,Seasonal - Patient Coordinator,a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4sZOMtBYAWM_GoAAfIgUjTKm
342633022ed1ebcc,1c243e534e76acef,5b5931439b685f71,7a0c93370d6d5e5e,31,Indeed,"Science Care, Inc","Science Care, Inc","/q-Science-Care-l-Rancho-Cordova,-CA-jobs.html",California,US,,,Medical Training Event Steward - CA,544e90d8616c87c1,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
18b7a57527ab5c0c,140423a375aa10a1,364cc9a79086c44b,ea14ff9f04e2e785,32,Indeed,Ron Dupratt Ford,Ron Dupratt Ford,"/q-Ron-Dupratt-Ford-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA",US,,Sacramento,Automotive Ford Parts Person up to $35.00 per hr. + Relocation Assistance!,a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
e2f1473dda8a39e0,c473e85a837127f9,e5994707193048a5,6a7b252adc77d741,33,Indeed,Virtual Alarm Dealer,Virtual Alarm Dealer,"/q-Virtual-Alarm-Dealer-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA",US,,Sacramento,Alarm Sales Representative - Sacramento,a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
9efee701493c5ab9,7b6eb191e2bc6012,05b56c2ceebfe60e,f96739ad2d74d84c,34,Allied Universal,Allied Universal,Allied Universal,"/q-Allied-Universal-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA 95813",US,95813,Sacramento,Security Patrol Driver,a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4sYycg7RqhHd2X9YvKzX5ZSt
66b92795d7a62e06,1fc59ab285c3b6e8,61a7a351bea8a7ec,b256f5cc48930b50,35,Indeed,Shift,Shift,"/q-Shift-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA 95815",US,95815,Sacramento,Driver (Automotive Industry) - Sacramento,a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4sYoqOfq7ltQqoNDlHNkof0x
c2c93de018fb47d3,,785d1fbd4f8c8e73,db5d4daab1170e9c,36,Indeed,SPG Therapy & Education,SPG Therapy &amp; Education,"/q-SPG-Therapy-&-Education-l-Rancho-Cordova,-CA-jobs.html",California,US,,,School-Based Speech Language Pathologist,544e90d8616c87c1,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
e3e1d19af9cc9f64,6f5d0930da160704,89bd97ed21fce30d,7af4c5b356b993f8,37,Takeda Pharmaceuticals,Biolife Plasma Services,Biolife Plasma Services,"/q-Biolife-Plasma-Services-l-Rancho-Cordova,-CA-jobs.html","Roseville, CA 95678",US,95678,Roseville,Donor Intake Nurse - RN (Immediate Benefits) Brand New Roseville Location,75684e6fe6a0671a,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4sbxLZ2UvZ5hdCHVnl35GbKl
a69f54b4e12705c3,981c6f13c49891e1,c46b1ef52c600373,7c3365bb51e364a8,38,NELSON,Nelson,Nelson,"/q-Nelson-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA 95815",US,,Sacramento,AR Specialist,a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4sb5hB5X7MOJSBVxdPC1TKQQ
c389793f814cf0e0,3f6680602efbdceb,b136490dec35a15e,cf81d3ad8cdde9e3,39,Indeed,Avalon Hills Eating Disorder Programs,Avalon Hills Eating Disorder Programs,"/q-Avalon-Hills-Eating-Disorder-Programs-l-Rancho-Cordova,-CA-jobs.html",California,US,,,Clinical Director,544e90d8616c87c1,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
9dcbd51330ae8934,996ee64509f88781,85d6fc1c7971447c,90fa6eb0c5577334,40,Indeed,Roseville Care Center,Roseville Care Center,"/q-Roseville-Care-Center-l-Rancho-Cordova,-CA-jobs.html","Roseville, CA 95661",US,95661,Roseville,LVN Charge Nurse,75684e6fe6a0671a,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4sYycg7RqhHd2X9YvKzX5ZSt
b017b686202a32e2,8808773b2eaf5fc2,53816bca19e9bb0f,fecfb28b9c693c96,41,iHerb,iHerb,iHerb,"/q-iHerb-l-Rancho-Cordova,-CA-jobs.html",California,US,,,US Project Specialist,544e90d8616c87c1,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4sYycg7RqhHd2X9YvKzX5ZSt
e7aee1af73b0302c,26eecc68afedc8d8,6a8e8812a9fcbfc8,883c4d6ee3e5ad0e,42,Indeed,"PizanoLaw, P.C.","PizanoLaw, P.C.","/q-PizanoLaw-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA",US,,Sacramento,Associate Attorney,a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4sbn2clb4ETYyzaMNiVBQcaR
786fdd662d27d8d5,8bdc423bda3d4764,14a312b6c8bb779f,ab9664707c5a1a43,44,Indeed,Villara Building Systems,Villara Building Systems,"/q-Villara-Building-Systems-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA",US,,Sacramento,Plumbing Installers for MultiFamily New Construction,a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
74ada5d88c4196e1,0ed80a580676b58b,7467462502af0844,3e4726244fb296d6,45,"The TJX Companies, Inc.",TJ Maxx,TJ Maxx,"/q-TJ-Maxx-l-Rancho-Cordova,-CA-jobs.html","Roseville, CA 95661",US,,Roseville,Merchandise Coordinator Full-Time NOW HIRING,75684e6fe6a0671a,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4saEnDN7BjFBCRVl0RitRxK-
dae245dfeb751e8b,1fa8e0092f78916c,2f1a725a8b420e84,872754b4ef3ff016,46,Indeed,Bright Dental Madison Clinics,Bright Dental Madison Clinics,"/q-Bright-Dental-Madison-Clinics-l-Rancho-Cordova,-CA-jobs.html",California,US,,,Associate General Dentist,544e90d8616c87c1,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
69d6d6ae4c9629d0,d0c09d213ef35b9a,72be00e148757d4f,7d2d9ecc90b4c68e,47,Indeed,Medical Search Associates,Medical Search Associates,"/q-Medical-Search-Associates-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA",US,,Sacramento,Physician-Pain Management (250K+),a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
69778badc10b4b68,64814d9b2c6b7d40,c710813c8b91bee0,9eb254b84389fc07,48,Indeed,Now Optics,Now Optics,"/q-Now-Optics-l-Rancho-Cordova,-CA-jobs.html","Fair Oaks, CA 95628",US,95628,Fair Oaks,Seasonal - Sales Associate,1a0c158bc305cd36,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4sZOMtBYAWM_GoAAfIgUjTKm
d15633a121e37ea4,980016062056d17b,73e5c2942a0cba83,8f348609b44d11f6,49,Indeed,IDAK Communications,IDAK Communications,"/q-IDAK-Communications-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA",US,,Sacramento,Telecom DC Power Installer - Level IV,a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyoXu0O3q_u7jR-ad0LIkJdk
44fc8a075c08f092,27ebb2ca38d946e4,7849ff09b63f8130,48ecd526e3aa3225,0,Kaiser Permanente,Kaiser Permanente,Kaiser Permanente,"/q-Kaiser-Permanente-l-Rancho-Cordova,-CA-jobs.html","Roseville, CA",US,,Roseville,Sterile Processing Technician II Certified,75684e6fe6a0671a,CM8qgxhufNE528KD6X4cfZQP70zd2LJ8a6v80t_9Gn8us7qXbuqgtINmZ2v7UVpb
a0d847ee045afef3,0259573682433c05,3f78144fa0915d96,9971b5e743f23dee,1,Indeed,Dept. of Health Care Services,Dept. of Health Care Services,"/q-Dept.-of-Health-Care-Services-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA 95811",US,95811,Sacramento,Research Data Analyst II,a03c85c8cf06a330,jzFKlv82J7rSt1Y4HGALGJQP70zd2LJ8a6v80t_9Gn8NHI1tyW2GX5n81E4wHvin
a925d3ca2acfd9df,251cde88d7e299e7,c418364028df00af,092a548dcf3be41c,2,Indeed,Folsom Cordova Community Partnership,Folsom Cordova Community Partnership,"/q-Folsom-Cordova-Community-Partnership-l-Rancho-Cordova,-CA-jobs.html","Rancho Cordova, CA",US,,Rancho Cordova,Vaccine Ambassador/Resource Specialist,d188d320f3892da1,kLEMvCAj3YJu1esZaz1HsZQP70zd2LJ8a6v80t_9Gn9qy1UgxdA-DMv539f9jVTy
95d22afa0870565e,29027f9dce8e63d3,1c7b9fee5ff2c51b,8d06e6fe8a035d32,3,Applebee&#039;s,Applebee's,Applebee&#039;s,"/jobs?q=Applebee%27s&l=Rancho+Cordova,+CA","Sacramento, CA 95825",US,95825,Sacramento,Carside / Take Out - Hiring 2/8,a03c85c8cf06a330,Y4Wh724YRbH0pP9-awj0VJQP70zd2LJ8a6v80t_9Gn85ezio_cvAYmn-yXYLhpOW
3fcfa319b026ea89,846f5b7f17da7217,55472eb3843956d7,312104eb031ab55f,4,Indeed,Ryan Maddox DDS,Ryan Maddox DDS,"/q-Ryan-Maddox-DDS-l-Rancho-Cordova,-CA-jobs.html","Folsom, CA 95630",US,95630,Folsom,Dental Front Office,7018617eed203ecd,3izeCq2Fm9NVkKiivaf075QP70zd2LJ8a6v80t_9Gn_hF4Y5DTooq836z6y1IMcd
2096e74262f68e40,40de1215c13e273b,fa3a893c8382945a,e69e6eb1dc0bc043,5,Mission Oaks Recreation and Park District,Mission Oaks Recreation and Park District,Mission Oaks Recreation and Park District,"/q-Mission-Oaks-Recreation-and-Park-District-l-Rancho-Cordova,-CA-jobs.html","Carmichael, CA 95608",US,95608,Carmichael,Recreation Leader - Camp Have A Lot Of Fun,15e9600c27543938,xWzB9TsV4F4hJeiGPUpUfpQP70zd2LJ8a6v80t_9Gn-ZB904bnbtfh0COB6hwttm
3664b93a8960e211,789a0d977c4a1ca3,af5dc16ce8830263,1b81895b6d5279ef,6,Hollister Co.,Hollister Co.,Hollister Co.,"/q-Hollister-Co-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA 95815",US,,Sacramento,Manager in Training,a03c85c8cf06a330,WlbyDC5uuIUxspmBYExCuJQP70zd2LJ8a6v80t_9Gn8jkxMopnbHdwvyx72yYD45
977d1e27587734f2,26372a433ec9ffff,1aeb869b25f65b95,882a3ffb4cd14b8a,7,Indeed,GDP Management,GDP Management,"/q-GDP-Management-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA",US,,Sacramento,Cannabis Delivery Driver,a03c85c8cf06a330,3avfQB10Dp7tHc57IYAwQpQP70zd2LJ8a6v80t_9Gn9FAslBtsUDET5RlR1Qp6JC
e6e567cf83ae5c94,b9cfff3ec1716b8f,a16cd60d0cc6e05f,1abc4017ab753921,8,CyboSoft,CyboSoft,CyboSoft,"/q-CyboSoft-l-Rancho-Cordova,-CA-jobs.html","Rancho Cordova, CA 95670",US,,Rancho Cordova,Technical Sales Associates,d188d320f3892da1,ovZCVTmeeSD32iy2ilNArJQP70zd2LJ8a6v80t_9Gn_hfarM_EWwjO2uZ_m05s5x
5e14984d2ce8b64e,499b560699f4e01c,1264ef58ede37830,52b81f56d6551447,9,Indeed,SUMMER Bridal Beauty,SUMMER Bridal Beauty,"/q-SUMMER-Bridal-Beauty-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA",US,,Sacramento,Freelance Bridal Makeup Artist,a03c85c8cf06a330,mjL-ODkTYbWJAl1K-6R67JQP70zd2LJ8a6v80t_9Gn-wIpOM2Ndm_988vCYCrTSW
cd0087e1f6f04168,ec266c88308a70e9,68400900fb70b2fa,662a99ddf22eeefb,10,Downtown Sacramento Partnership,Downtown Sacramento Partnership,Downtown Sacramento Partnership,"/q-Downtown-Sacramento-Partnership-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA 95814",US,95814,Sacramento,Event Coordinator,a03c85c8cf06a330,N6_QGdQtL5wSCTFwCmhcvJQP70zd2LJ8a6v80t_9Gn_xKMNUeokJOoLf-JBxzJtC
923894065d963960,216f4551994612be,8ee4f6da22566a94,fcf59b515d72768b,12,Jiffy Lube,Jiffy Lube | Broadbase,Jiffy Lube | Broadbase,"/jobs?q=Jiffy+Lube+%7C+Broadbase&l=Rancho+Cordova,+CA","Fair Oaks, CA 95628",US,95628,Fair Oaks,Lube Technician - $16 - $20/hour - Hiring Now!,1a0c158bc305cd36,kDg2aYSOWe-myOERTMj2R5QP70zd2LJ8a6v80t_9Gn-KBqzDj-fn2WB2SOLosY92
2d3bb03b66e3c09f,866f6108d3352d97,b9768c87b336a3bc,7d599aab6310b045,13,CommonSpirit Health,Mercy Hospital Folsom,Mercy Hospital Folsom,"/q-Mercy-Hospital-Folsom-l-Rancho-Cordova,-CA-jobs.html","Folsom, CA 95630",US,95630,Folsom,Care Coordinator Assistant,7018617eed203ecd,LL3qWv8AxDSVB6YQXSREI5QP70zd2LJ8a6v80t_9Gn9kKWmHX7eU6u8sfcGSTG3Q
49c2a57d15ddfe55,1f9faf6ac6c6dad6,b41c0f1c3e4c8659,050234324870b78f,14,The Management Trust,The Management Trust,The Management Trust,"/q-The-Management-Trust-l-Rancho-Cordova,-CA-jobs.html","Folsom, CA 95630",US,95630,Folsom,Front Desk Assistant (Onsite) - R1,7018617eed203ecd,D9k3XkL62eI5t5FsFAcO25QP70zd2LJ8a6v80t_9Gn_w5roA8Zce36ArgiPghrgJ
4402eceb7f4eb81f,1f0fd4466ca003a5,121bf5bb1198e28f,e26124304c6585bc,15,Indeed,"Capital Staffing, Inc","Capital Staffing, Inc","/q-Capital-Staffing-l-Rancho-Cordova,-CA-jobs.html","Rancho Cordova, CA 95742",US,95742,Rancho Cordova,Office Administrator/Dispatcher,d188d320f3892da1,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4sbn2clb4ETYyzaMNiVBQcaR
b95e9416c5efcd12,50d3f3145ae63d05,9086d91fcf9de2a8,e7d064f7edf61f7e,16,Indeed,UDW,UDW,"/q-UDW-l-Rancho-Cordova,-CA-jobs.html","Rocklin, CA 95677",US,95677,Rocklin,"Union Representative- Rocklin, CA",d70b570909f981bf,Ro0R99SjqCL5lf5zbY1F4pQP70zd2LJ8a6v80t_9Gn8R6oK0jFdstv_dzgAXeJju
2f092cce7b9a67ee,d04e6399d62d288a,ebaaa341e49236c4,db130263a2af3230,17,Agama Solutions,Agama Solutions,Agama Solutions,"/q-Agama-Solutions-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA",US,,Sacramento,Business Analyst - PeopleSoft,a03c85c8cf06a330,adM1H1SjcngrxuJzS_i525QP70zd2LJ8a6v80t_9Gn8yZP70qagovze24IBcgwZt
a462c0628eaac098,dac7d28cf4edede4,cd6d759b38ede5b2,bc2f0862932e35da,18,Robert Half,Robert Half,Robert Half,"/q-Robert-Half-l-Rancho-Cordova,-CA-jobs.html","Folsom, CA 95630",US,95630,Folsom,In House Counsel,7018617eed203ecd,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4sb5hB5X7MOJSBVxdPC1TKQQ
df4c32a690fa9674,d373d4dd328729ad,0e9e078a1a363fe9,700c8bc235f6a06b,19,City of Sacramento,City of Sacramento,City of Sacramento,"/q-City-of-Sacramento-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA 95814",US,,Sacramento,Police Officer Recruit,a03c85c8cf06a330,02sEtBu5iOJzetkdUGSAtpQP70zd2LJ8a6v80t_9Gn8jnfzfcjZE-wCRKKh7t47V
beb2f5c92383e2e6,0c78c6d9fa37b7dd,1b473ef7538439c1,db9ab3c9a7952811,20,Indeed,Natomas Crossing Dental Care,Natomas Crossing Dental Care,"/q-Natomas-Crossing-Dental-Care-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA",US,,Sacramento,Front Office Greeter,a03c85c8cf06a330,EI15P8jmbWNUQd4Qyf_n35QP70zd2LJ8a6v80t_9Gn9ECqejQ8lOAGNjTKq8_8cl
1d013fc0c7d79a54,38ca8db081479e96,a333bff0f6191275,84e6f48c417ef67d,21,Indeed,Nippon Shokken U.S.A. Inc.,Nippon Shokken U.S.A. Inc.,"/q-Nippon-Shokken-U.S.A-l-Rancho-Cordova,-CA-jobs.html","West Sacramento, CA 95691",US,95691,West Sacramento,Production Assistant (Part-Time),6b2a588778cfa2b0,BHYL5Idj8m3Dd8cUACTXj5QP70zd2LJ8a6v80t_9Gn_o8egJZrZPOeWhkrZ5U5zt
9a02b95039ffeec5,c445ab27fcdba541,35f3e6f39b7012fd,bf9f689e7d6d18c6,22,MAXIMUS,MAXIMUS,MAXIMUS,"/q-MAXIMUS-l-Rancho-Cordova,-CA-jobs.html","Folsom, CA 95630",US,95630,Folsom,Financial Operations Supervisor (Remote),7018617eed203ecd,IB79s62xfWxFeWwnmFXCJ5QP70zd2LJ8a6v80t_9Gn_IL219tqbnlRHYjalc54-I
1fc56e9c51a0c72a,d2c8cf085f8ead3b,a0690ddf9d37494f,f2bbc2a882eaed7c,23,UC Davis Health,UC Davis Health,UC Davis Health,"/q-UC-Davis-Health-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA",US,,Sacramento,Project Policy Analyst,a03c85c8cf06a330,RGckg96-R1Tuv_XR3rBjoJQP70zd2LJ8a6v80t_9Gn_X9_ioTlCXKt8-WkhAVFoR
45cbed2e6ea2cdaa,4e67f593185a8f96,475f327071daf0a2,b4f07b07e62befc7,24,"SouthernCarlson, Inc.","SouthernCarlson, Inc.","SouthernCarlson, Inc.","/q-SouthernCarlson-l-Rancho-Cordova,-CA-jobs.html","Rancho Cordova, CA",US,,Rancho Cordova,Warehouse Support,d188d320f3892da1,Xz5FIEcpMVvezwrbGwn045QP70zd2LJ8a6v80t_9Gn-Poo8CPZdp8qHtoMsijL7U
4fd2af2ab7a6ca53,4fdd3e6d6f965a0e,d734d1cf70a34b8d,876e9dbe73bbbdfb,25,Indeed,"Krogh & Decker, LLP","Krogh &amp; Decker, LLP","/q-Krogh-&-Decker-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA 95814",US,95814,Sacramento,Law Clerk,a03c85c8cf06a330,I_ewXca1b7LWCm1Gkx-DQpQP70zd2LJ8a6v80t_9Gn_YZTf8-d6ypfO_-ZsOtcc3
edee4d30b6ae8754,0eadebd5f8317c0b,af31005a531c703b,f2614868c5c805b0,26,Indeed,Lutheran Social Services of Northern California,Lutheran Social Services of Northern California,"/q-Lutheran-Social-Services-of-Northern-California-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA 95824",US,95824,Sacramento,Case Manager- Family Services,a03c85c8cf06a330,9J46SbUC5YZOSQR7tYB6X5QP70zd2LJ8a6v80t_9Gn-8ws2NR_MCbYUZjYaohkKv
25ec4a1b8e0b8d6f,d49e6dedc933c880,71b38631ef50cbc0,46f74ee9384cc495,27,California State University,"California State University, Sacramento","California State University, Sacramento","/q-California-State-University,-Sacramento-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA 95819",US,95819,Sacramento,Budget Resource Analyst,a03c85c8cf06a330,BlBpkE2QpVXO-UN6ddzjAJQP70zd2LJ8a6v80t_9Gn_GhsPQNJ67tMJ0Mp5qQNaW
498521aa4ff842a6,dd5cac574d09883e,1a52c04c8160b453,248d439c42c3a133,28,Sierra Health and Wellness Centers,Sierra Health and Wellness Centers,Sierra Health and Wellness Centers,"/q-Sierra-Health-and-Wellness-Centers-l-Rancho-Cordova,-CA-jobs.html","Rancho Cordova, CA",US,,Rancho Cordova,Director of Admissions,d188d320f3892da1,duWniQX3-lbRY5w-8IT3l5QP70zd2LJ8a6v80t_9Gn_2oraJryJ00vONMi_KOxAD
baccdb0ed056551e,8bdc423bda3d4764,14a312b6c8bb779f,ab9664707c5a1a43,29,Indeed,Villara Building Systems,Villara Building Systems,"/q-Villara-Building-Systems-l-Rancho-Cordova,-CA-jobs.html","McClellan, CA 95652",US,95652,McClellan,Operations Coordinator,04aa99669290b112,JxyryuX0iyC9GjARLioOxZQP70zd2LJ8a6v80t_9Gn-6CU5ggHg8a3GLC5F8DruJ
407a0e011f8316f4,2e06c76f538f9231,e2b5680be5139625,0ca0f6d0dba6adf5,30,Indeed,Pick n Pull Auto Dismantlers,Pick n Pull Auto Dismantlers,"/q-Pick-n-Pull-Auto-Dismantlers-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA 95827",US,95827,Sacramento,Auto Parts Cashier // No Nights!,a03c85c8cf06a330,GXAjyUc1BN1r2_WWwEVPCpQP70zd2LJ8a6v80t_9Gn_bv5Ib-2awQ4q5Bnb8jHIl
680ce22a7b48f9bf,6cea9baaee5084ad,f76b21a6aac098a7,761a6c0ba88b91dc,31,"City of Roseville, CA","City of Roseville, CA","City of Roseville, CA","/q-City-of-Roseville,-CA-l-Rancho-Cordova,-CA-jobs.html","Roseville, CA 95678",US,95678,Roseville,Information Technology Technician II,75684e6fe6a0671a,x-I4xqbcsuH85v4Njr1q_5QP70zd2LJ8a6v80t_9Gn_l9CTmvTpyDEBcvJ0A5MnO
3910d795f2077b59,a18ad25f21bcd98b,95d0cf04294aeb98,4b0d8e3abf5cba15,32,Indeed,Sweet Me Photography,Sweet Me Photography,"/q-Sweet-Me-Photography-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA",US,,Sacramento,Newborn Photographer,a03c85c8cf06a330,fe7ZpyN59d7KSRRtnNZJp5QP70zd2LJ8a6v80t_9Gn9Xs0_MfeV7hbWlJJOmayqx
64598453ae8ca5c1,7852cafaf186c8b4,5da4a93459028cc5,38c2bc67410758b7,33,Kroger,Kroger,Kroger,"/q-Kroger-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA",US,,Sacramento,General Merchandise Clerk,a03c85c8cf06a330,VfcmKWRiqI3n1mbHOzIAmpQP70zd2LJ8a6v80t_9Gn92MlCk1uLOZT0oRqPWWjIa
a6147736cc9e465c,28180c7753e507ab,8ccd42302fc39248,15f43d82dc901ff2,34,Target Corporation,TARGET,TARGET,"/q-TARGET-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA 95823",US,95823,Sacramento,Service &amp; Engagement Team Leader,a03c85c8cf06a330,KP72e-7B3bNf3tgM4WkVp5QP70zd2LJ8a6v80t_9Gn8eZi33iHA8dQINuAYt9PY4
0e42fa395410ab31,b9b625ebcdd4de87,e473dc50d66a894a,f75c0b3e575408cf,35,"Lithia Motors, Inc.","Lithia Motors, Inc.","Lithia Motors, Inc.","/q-Lithia-Motors-l-Rancho-Cordova,-CA-jobs.html","Roseville, CA 95661",US,95661,Roseville,Dealership Opportunities,75684e6fe6a0671a,5v6WN0Cv6VMkurP77uMTjZQP70zd2LJ8a6v80t_9Gn_THwqGM6KelK58htLuAJ5P
3da31e609a322057,294c1852f6515f3f,fac3e0886ba16e44,01221f744555bb41,36,Turning Point Community Programs,Turning Point Community Programs,Turning Point Community Programs,"/q-Turning-Point-Community-Programs-l-Rancho-Cordova,-CA-jobs.html","Rio Linda, CA 95673",US,95673,Rio Linda,Mental Health Worker(on call),40b8a74374486244,Nxe45eVu3SYOucsiqs3qgpQP70zd2LJ8a6v80t_9Gn-lsmXSx88e4SzQFknqH69C
1edc87c337844315,,1ae0103ff6fe805b,735ad5c6627e2a3b,37,usajobs.gov,US AmeriCorps,US AmeriCorps,"/q-US-AmeriCorps-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA",US,,Sacramento,Finance and Budget Specialist,a03c85c8cf06a330,amv1O7pOrMOZRgh5CG4R9JQP70zd2LJ8a6v80t_9Gn_-6SKi4z3DI1wdR-NT-YON
de1295bf80312c06,bfce602c2e282d8b,20b9fd5b3d13457a,ed28df67ff3e6b5e,38,S&amp;P Global,S&P Global,S&amp;P Global,"/q-S&P-Global-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA 94203",US,94203,Sacramento,Associate Editor,a03c85c8cf06a330,NGgdIaZs8fjZC_5kfnbc4pQP70zd2LJ8a6v80t_9Gn-RgxmNyS2qpYuZ4lDHEpBU
9788a71a61a62e27,841780fd2daf7f23,afd28d4ab5648adf,01f60646e8ab7c0f,39,Taymax Group,Planet Fitness - Taymax Group,Planet Fitness - Taymax Group,"/jobs?q=Planet+Fitness+-+Taymax+Group&l=Rancho+Cordova,+CA","Sacramento, CA 95825",US,,Sacramento,Assistant General Manager (Country Club),a03c85c8cf06a330,kEDM1n3HpAt80qvuCbb6X5QP70zd2LJ8a6v80t_9Gn_zlFWs676zrSQnpPgFFgcC
b6a145e9635a8041,351965e34810b834,cf5cbe25c7fd2d14,36342db33842980d,40,Ajilon,Ajilon,Ajilon,"/q-Ajilon-l-Rancho-Cordova,-CA-jobs.html","Sacramento, CA",US,,Sacramento,Administration Support,a03c85c8cf06a330,E4fhWX_aAFqF37QMCtQEyhxNNjPrsTulYVJeVzSI4sZY-AeFmrYmLfZlommaQjts
25b1a661c49d6a35,,d5f47c0d8ae445c4,424d372e195efc78,41,Astound Broadband Powered by Wave,Astound Broadband Powered by Wave,Astound Broadband Powered by Wave,"/q-Astound-Broadband-Powered-by-Wave-l-Rancho-Cordova,-CA-jobs.html","Roseville, CA 95678",US,95678,Roseville,IT Administrator I,75684e6fe6a0671a,33--9HZm7e0JEo1r6amWfJQP70zd2LJ8a6v80t_9Gn9L0NT1RspAsrBArPFSGKlG
24e1478a8034e4d7,0bcacff2c3d9e85d,a9450d0653eaabe2,396f5ba534ee585d,42,Burberry,Burberry,Burberry,"/q-Burberry-l-Rancho-Cordova,-CA-jobs.html","Rosemont, CA",US,,Rosemont,Sales Associate - Chicago Outlet,a20cb0a8cb5c1ac1,TbhjHck2ISMBelMN6K2ki5QP70zd2LJ8a6v80t_9Gn8FheeGy_DtCx2H0yrGp_J3
